ID,SMILES,Solubility,Mean,Occurrence
A-4340,CCOC(=O)C=C,-0.824416568,-0.754631467,3
E-368,O=C(OCC)C=C,-0.74,-0.754631467,3
A-4125,C[Si](C)C,-0.563427685,-1.215031143,2
A-4705,C[Si](C)C,-1.8666346,-1.215031143,2
A-4139,[Ca++].[O-][S]([O-])(=O)=O,-1.694656243,-1.721373861,3
A-4149,[Ca++].[O-][S]([O-])(=O)=O,-1.715687645,-1.721373861,3
A-4172,[Ca++].[O-][S]([O-])(=O)=O,-1.753777695,-1.721373861,3
A-4140,CC1=NN(C(=O)C1)c2ccccc2,-1.808086339,-1.866585812,2
A-4197,CC1=NN(C(=O)C1)c2ccccc2,-1.925085284,-1.866585812,2
A-4144,CC(C)C(NC(N)=O)NC(N)=O,-1.809694359,-2.286815613,2
A-5180,CC(C)C(NC(N)=O)NC(N)=O,-2.763936868,-2.286815613,2
A-4158,ClC(Cl)=C,-1.588580927,-1.611440463,2
B-3982,ClC(Cl)=C,-1.6343,-1.611440463,2
A-4161,OCCCCCCC=C,-1.712071006,-1.728151935,2
A-4176,OCCCCCCC=C,-1.744232864,-1.728151935,2
A-4168,OCC(CO)(CO)COCC(CO)(CO)CO,-2.025099253,-1.991649627,2
B-751,OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582,-1.991649627,2
A-4170,CN(C)Cc1ccccc1Cl,-1.849355422,-0.9927502,2
A-4425,CN(C)Cc1ccccc1Cl,-0.136144978,-0.9927502,2
A-4174,CCOC(C)(C)C,-1.634604801,-1.282402401,2
B-1444,CCOC(C)(C)C,-0.9302,-1.282402401,2
A-4181,Cc1ccc(C=O)cc1,-1.723701533,-2.202744457,2
A-4871,Cc1ccc(C=O)cc1,-2.681787381,-2.202744457,2
A-4184,Oc1ccccc1[N+]([O-])=O,-1.802914236,-1.789817764,3
A-4191,Oc1ccccc1[N+]([O-])=O,-1.821139056,-1.789817764,3
B-4521,Oc1ccccc1[N+]([O-])=O,-1.7454,-1.789817764,3
A-4196,Nc1cc(Cl)c(Cl)cc1[S](O)(=O)=O,-2.065900958,-2.185025314,3
A-4572,Nc1cc(Cl)c(Cl)cc1[S](O)(=O)=O,-2.105210692,-2.185025314,3
A-4694,Nc1cc(Cl)c(Cl)cc1[S](O)(=O)=O,-2.383964293,-2.185025314,3
A-4198,CCCCCCC=O,-1.750124429,-1.803608143,3
B-630,CCCCCCC=O,-1.9607,-1.803608143,3
E-293,O=CCCCCCC,-1.7,-1.803608143,3
A-4200,CC(C)(C)OC(=O)C=C,-1.804593715,-1.999284818,2
A-4727,CC(C)(C)OC(=O)C=C,-2.19397592,-1.999284818,2
A-4205,CC(C)COC(=O)C=C,-1.806759777,-1.623092348,3
A-4585,CC(C)COC(=O)C=C,-1.852517268,-1.623092348,3
E-355,O=C(OCC(C)C)C=C,-1.21,-1.623092348,3
A-4207,Cc1cc(O)ccc1N,-1.789422053,-1.866873033,2
A-4638,Cc1cc(O)ccc1N,-1.944324013,-1.866873033,2
A-4208,COc1ccc(C=O)cc1,-1.83298765,-1.608195883,3
B-3684,COc1ccc(C=O)cc1,-1.5016,-1.608195883,3
E-421,O=Cc(ccc(OC)c1)c1,-1.49,-1.608195883,3
A-4210,CCCCOC(=O)C=C,-1.806759777,-1.914160531,4
A-4598,CCCCOC(=O)C=C,-1.877340851,-1.914160531,4
A-4640,CCCCOC(=O)C=C,-1.961661737,-1.914160531,4
A-4660,CCCCOC(=O)C=C,-2.01087976,-1.914160531,4
A-4214,COCC(C)OC(C)=O,0.175568446,0.045831647,3
A-4303,COCC(C)OC(C)=O,0.083023239,0.045831647,3
A-5384,COCC(C)OC(C)=O,-0.121096744,0.045831647,3
A-4219,O=C1CCC(=O)N1,0.296230626,0.343115313,2
C-1593,O=C1CCC(=O)N1,0.39,0.343115313,2
A-4223,Cc1c(O)cccc1O,0.192772727,0.259586363,2
B-1321,Cc1c(O)cccc1O,0.3264,0.259586363,2
A-4224,CC(C)(O)C=C,0.351057238,0.707928619,2
B-658,CC(C)(O)C=C,1.0648,0.707928619,2
A-4231,CC\C=C/CCO,-0.715141343,-0.750498073,2
A-4312,CC\C=C/CCO,-0.785854804,-0.750498073,2
A-4233,COC(=O)C(C)=C,-0.721297315,-0.779037904,3
A-4333,COC(=O)C(C)=C,-0.815816397,-0.779037904,3
E-369,O=C(OC)C(=C)C,-0.8,-0.779037904,3
A-4234,CCOC(=O)CC,-0.730412488,-0.695206244,2
E-1106,O=C(OCC)CC,-0.66,-0.695206244,2
A-4238,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,-4.879551326,-5.063539719,2
A-4239,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,-5.247528111,-5.063539719,2
A-4242,CCC(OCCCOC)OC(C)=O,-0.016848465,-0.004174232,2
B-3310,CCC(OCCCOC)OC(C)=O,0.0085,-0.004174232,2
A-4247,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC9C(O)C(O)C(OC9CO)OC1C(O)C2O,-0.857469121,-0.803734561,2
C-2575,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC9C(O)C(O)C(OC9CO)OC1C(O)C2O,-0.75,-0.803734561,2
A-4251,CC(C)CC=O,-0.658712812,-0.735632056,3
A-4339,CC(C)CC=O,-0.759083357,-0.735632056,3
B-1267,CC(C)CC=O,-0.7891,-0.735632056,3
A-4261,CCCCC=O,-0.675103228,-0.797367743,3
B-602,CCCCC=O,-0.867,-0.797367743,3
E-291,CCCCC=O,-0.85,-0.797367743,3
A-4263,CCCCO[P](O)(=O)OCCCC,-1.067380867,-1.07731603,2
A-4285,CCCCO[P](O)(=O)OCCCC,-1.087251192,-1.07731603,2
A-4272,[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-0.551445839,-0.564086218,3
A-4278,[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-0.563962397,-0.564086218,3
A-4297,[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-0.576850419,-0.564086218,3
A-4277,CC(=O)OCCOC(C)=O,0.068474963,0.068081255,3
A-4300,CC(=O)OCCOC(C)=O,0.050068802,0.068081255,3
B-629,CC(=O)OCCOC(C)=O,0.0857,0.068081255,3
A-4279,C1CCCNCC1,0.234037954,-0.127981023,2
C-1526,C1CCCNCC1,-0.49,-0.127981023,2
A-4288,Nc1ccccc1O,-0.807487275,-0.754795758,3
B-4514,Nc1ccccc1O,-0.7369,-0.754795758,3
E-1163,c1cccc(N)c1O,-0.72,-0.754795758,3
A-4289,Nc1cccc(c1)[S](O)(=O)=O,-1.008081414,-1.188906767,4
A-4338,Nc1cccc(c1)[S](O)(=O)=O,-1.062439076,-1.188906767,4
A-4557,Nc1cccc(c1)[S](O)(=O)=O,-1.20510658,-1.188906767,4
C-1765,NC1=CC=CC(=C1)[S](O)(=O)=O,-1.48,-1.188906767,4
A-4294,ClCBr,2.110835898,0.610835898,2
A-4307,ClCBr,-0.889164102,0.610835898,2
A-4298,CC(=O)CC(C)=O,0.219600261,0.167483651,3
A-4421,CC(=O)CC(C)=O,0.096402186,0.167483651,3
A-5154,CC(=O)CC(C)=O,0.186448508,0.167483651,3
A-4299,[Na+].[Na+].[Na+].[Na+].OO.OO.OO.[O-]C([O-])=O.[O-]C([O-])=O,-0.276846455,-0.312368928,3
A-4321,[Na+].[Na+].[Na+].[Na+].OO.OO.OO.[O-]C([O-])=O.[O-]C([O-])=O,-0.309433822,-0.312368928,3
A-4362,[Na+].[Na+].[Na+].[Na+].OO.OO.OO.[O-]C([O-])=O.[O-]C([O-])=O,-0.350826508,-0.312368928,3
A-4309,Cc1ccccc1N,-0.809908406,-1.17358378,4
A-4314,Cc1ccccc1N,-0.820501479,-1.17358378,4
A-4336,Cc1ccccc1N,-0.853925235,-1.17358378,4
G-904,Cc1ccccc1N,-2.21,-1.17358378,4
A-4310,OC(=O)Cc1ccccc1,-0.913909558,-0.894636519,3
C-135,OC(=O)CC1=CC=CC=C1,-0.88,-0.894636519,3
E-329,O=C(O)Cc(cccc1)c1,-0.89,-0.894636519,3
A-4315,CC(C)C(N1CCCNC1=O)C(O)=O,-1.092111917,-1.102727521,3
A-4325,CC(C)C(N1CCCNC1=O)C(O)=O,-1.102861926,-1.102727521,3
A-4330,CC(C)C(N1CCCNC1=O)C(O)=O,-1.11320872,-1.102727521,3
A-4318,[H+].[Cl-].Cc1ncc(CO)c(CO)c1O,-0.111712583,-0.041206291,2
B-76,[H+].[Cl-].Cc1ncc(CO)c(CO)c1O,0.0293,-0.041206291,2
A-4327,CN(CC(O)=O)C(N)=N,-0.919061534,-0.928901603,2
A-4335,CN(CC(O)=O)C(N)=N,-0.938741673,-0.928901603,2
A-4334,CC(O)COc1ccccc1,-1.003417731,-1.072208865,2
B-1507,CC(O)COc1ccccc1,-1.141,-1.072208865,2
A-4356,OC(C(O)=O)c1ccccc1,-0.032126941,-0.019154752,5
A-4388,OC(C(O)=O)c1ccccc1,-0.053546818,-0.019154752,5
B-1332,OC(C(O)=O)c1ccccc1,0.0545,-0.019154752,5
B-3730,OC(C(O)=O)c1ccccc1,0.0754,-0.019154752,5
C-215,OC(C(O)=O)C1=CC=CC=C1,-0.14,-0.019154752,5
A-4358,C=CCOCC1CO1,0.088674948,0.069215915,2
A-4416,C=CCOCC1CO1,0.049756882,0.069215915,2
A-4363,[Ca++].CCCCCCCCC([O-])=O.CCCCCCCCC([O-])=O,-1.376483872,-1.894716722,2
A-4644,[Ca++].CCCCCCCCC([O-])=O.CCCCCCCCC([O-])=O,-2.412949573,-1.894716722,2
A-4364,O[P](O)(=O)c1ccccc1,-1.026923058,-0.604121127,5
A-4403,O[P](O)(=O)c1ccccc1,-1.069383867,-0.604121127,5
A-4561,O[P](O)(=O)c1ccccc1,-1.174098708,-0.604121127,5
B-4343,O[P](O)(=O)c1ccccc1,0.0798,-0.604121127,5
C-1164,O[P](O)(=O)C1=CC=CC=C1,0.17,-0.604121127,5
A-4365,CCOC(=O)\C=C/C(=O)OCC,-1.06748522,-1.07869261,2
B-811,CCOC(=O)\C=C/C(=O)OCC,-1.0899,-1.07869261,2
A-4366,CC1=CC(=O)CC(C)(C)C1,-0.979171465,-1.020264843,2
A-4445,CC1=CC(=O)CC(C)(C)C1,-1.061358221,-1.020264843,2
A-4369,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,-1.89965485,-1.869827425,2
C-2557,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,-1.84,-1.869827425,2
A-4375,Oc1ccc(cc1O)C#N,-0.981506952,-1.002511524,2
A-4436,Oc1ccc(cc1O)C#N,-1.023516095,-1.002511524,2
A-4376,CC(C)CC(C)=O,-0.851479539,-0.933344885,4
B-3925,CC(C)CC(C)=O,-0.7219,-0.933344885,4
E-302,O=C(CC(C)C)C,-1.42,-0.933344885,4
G-321,CC(C)CC(=O)C,-0.74,-0.933344885,4
A-4377,COc1ccccc1N,-0.944324013,-0.967212006,2
B-342,COc1ccccc1N,-0.9901,-0.967212006,2
A-4385,O.O.O.O.O.O.[Co++].[O-][N+]([O-])=O.[O-][N](=O)=O,0.675309966,0.51859308,2
A-5208,O.O.O.O.O.O.[Co++].[O-][N+]([O-])=O.[O-][N](=O)=O,0.361876193,0.51859308,2
A-4389,COC(=O)CCC(=O)OC,-0.037670248,-0.293231137,3
A-4430,COC(=O)CCC(=O)OC,-0.075223164,-0.293231137,3
B-503,COC(=O)CCC(=O)OC,-0.7668,-0.293231137,3
A-4391,COCc1oc(C=O)cc1,-0.022704274,-0.260952137,2
B-1746,COCc1oc(C=O)cc1,-0.4992,-0.260952137,2
A-4392,[nH]1cccn1,1.28788965,0.371344825,2
B-878,[nH]1cccn1,-0.5452,0.371344825,2
A-4397,[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.678730659,0.450461852,4
A-5431,[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.545324138,0.450461852,4
A-5434,[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.312845272,0.450461852,4
A-5436,[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.264947341,0.450461852,4
A-4398,OC(=O)C(Cl)(Cl)Cl,0.900725854,0.418431463,4
B-198,OC(=O)C(Cl)(Cl)Cl,-0.476,0.418431463,4
C-35,OC(=O)C(Cl)(Cl)Cl,0.73,0.418431463,4
D-652,OC(=O)C(Cl)(Cl)Cl,0.519,0.418431463,4
A-4399,CCOC(=O)CC(C)=O,0.000523602,-0.036238199,2
B-3911,CCOC(=O)CC(C)=O,-0.073,-0.036238199,2
A-4407,CCCCC(CC)CO.O[P](O)(O)=O,-1.237789285,-2.910817767,2
A-5055,CCCCC(CC)CO.O[P](O)(O)=O,-4.58384625,-2.910817767,2
A-4409,OCCOc1ccc(OCCO)cc1,-1.179871794,-1.204935897,2
F-840,OCCOC1=CC=C(OCCO)C=C1,-1.23,-1.204935897,2
A-4432,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,0.811144139,0.771553516,2
A-4546,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,0.731962893,0.771553516,2
A-4438,Nc1ccc(cc1)[S](O)(=O)=O,-1.141273025,-1.155457675,3
B-712,Nc1ccc(cc1)[S](O)(=O)=O,-1.2051,-1.155457675,3
C-377,NC1=CC=C(C=C1)[S](O)(=O)=O,-1.12,-1.155457675,3
A-4443,CCCC(C)C(O)=O,-0.978696773,-0.933848386,2
B-407,CCCC(C)C(O)=O,-0.889,-0.933848386,2
A-4447,C[C@@H]1[C@@H](CN)C[C@H]2C[C@@H]1C2(C)C,-1.144304311,-1.830109846,2
A-4782,C[C@@H]1[C@@H](CN)C[C@H]2C[C@@H]1C2(C)C,-2.515915381,-1.830109846,2
A-4450,CCC(C)(C)O,0.126659691,0.113214923,4
B-3790,CCC(C)(C)O,0.0962,0.113214923,4
E-228,CC(O)(CC)C,0.08,0.113214923,4
G-235,CCC(C)(C)O,0.15,0.113214923,4
A-4460,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,-0.945468585,-0.927734293,2
C-2484,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,-0.91,-0.927734293,2
A-4475,[Mn++].CCCCC(CC)C(O)=O,-1.253861693,-1.64888693,2
A-4584,[Mn++].CCCCC(CC)C(O)=O,-2.043912167,-1.64888693,2
A-4476,CCC(C)(C)OC,-0.967960462,-0.979947982,3
A-4560,CCC(C)(C)OC,-0.979563677,-0.979947982,3
A-4563,CCC(C)(C)OC,-0.992319808,-0.979947982,3
A-4480,COC1OC(CO)C(O)C(O)C1O,0.745212549,0.522106275,2
D-1453,COC1OC(CO)C(O)C(O)C1O,0.299,0.522106275,2
A-4482,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,-0.493184288,-0.508403692,3
A-4488,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,-0.505418744,-0.508403692,3
A-4555,[Na+].[Na+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,-0.526608043,-0.508403692,3
A-4489,C[N+]([O-])=O,0.233501766,0.246600883,2
B-4038,C[N+]([O-])=O,0.2597,0.246600883,2
A-4490,[Sm+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.486017387,0.419700078,3
A-5288,[Sm+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.559539993,0.419700078,3
A-5435,[Sm+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.213542852,0.419700078,3
A-4492,CCC(C)(O)C#C,0.016731992,0.045177331,3
B-221,CCC(C)(O)C#C,0.0038,0.045177331,3
D-1385,CCC(C)(O)C#C,0.115,0.045177331,3
A-4504,CC(=C)C(=O)OCCN1CCNC1=O,0.702848146,-0.797151854,2
A-5401,CC(=C)C(=O)OCCN1CCNC1=O,-2.297151854,-0.797151854,2
A-4524,CN(C)C(C)=O,1.059872163,1.084936082,2
E-594,CC(=O)N(C)C,1.11,1.084936082,2
A-4552,OC(=O)CCCC(O)=O,-0.120952129,0.654082624,3
B-612,OC(=O)CCCC(O)=O,1.0832,0.654082624,3
C-45,OC(=O)CCCC(O)=O,1,0.654082624,3
A-4574,[O-][N+](=O)c1ccccc1,-1.811543258,-1.802910815,4
B-4021,[O-][N+](=O)c1ccccc1,-1.7701,-1.802910815,4
E-603,O=N(=O)c(cccc1)c1,-1.8,-1.802910815,4
H-349,C1=CC=C(C=C1)[N+](=O)[O-],-1.83,-1.802910815,4
A-4583,Clc1ccccc1C=O,-1.89261705,-1.936594635,2
A-4630,Clc1ccccc1C=O,-1.980572221,-1.936594635,2
A-4590,CCCCOCc1ccc(O)c(OC)c1,-2.06993048,-2.082413643,2
A-4600,CCCCOCc1ccc(O)c(OC)c1,-2.094896806,-2.082413643,2
A-4594,CCOC(=O)CC(C)C,-1.869054952,-1.778184984,3
B-554,CCOC(=O)CC(C)C,-1.8135,-1.778184984,3
D-1512,CCOC(=O)CC(C)C,-1.652,-1.778184984,3
A-4596,COc1ccccc1,-1.800990255,-1.889330085,3
B-4137,COc1ccccc1,-2.017,-1.889330085,3
E-1116,c1ccccc1OC,-1.85,-1.889330085,3
A-4610,COC(=O)C=C1CCCC1,-1.942572269,-1.958039126,2
A-4626,COC(=O)C=C1CCCC1,-1.973505983,-1.958039126,2
A-4612,NCC(F)F,0.535211409,0.528870893,2
A-4620,NCC(F)F,0.522530377,0.528870893,2
A-4614,C/C=C/C=C/C(O)=O,-1.856589478,-1.759463159,3
B-3736,C/C=C/C=C/C(O)=O,-1.6518,-1.759463159,3
C-32,C\C=C\C=C\C(O)=O,-1.77,-1.759463159,3
A-4618,CC1(C)C2CCC1(C)C(=O)C2,-1.99576159,-1.980832318,5
B-205,CC1(C)C2CCC1(C)C(=O)C2,-1.9784,-1.980832318,5
C-42,CC1(C)C2CCC1(C)C(=O)C2,-2.09,-1.980832318,5
G-472,CC1(C)C2CCC1(C)C(=O)C2,-1.96,-1.980832318,5
H-51,CC12CCC(CC1=O)C2(C)C,-1.88,-1.980832318,5
A-4623,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.415352911,-2.532676456,2
F-1208,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.65,-2.532676456,2
A-4632,Oc1cccc2ccccc12,-2.003547898,-2.076096555,5
A-4661,Oc1cccc2ccccc12,-2.061973923,-2.076096555,5
A-4674,Oc1cccc2ccccc12,-2.113560957,-2.076096555,5
B-3997,Oc1cccc2ccccc12,-2.2214,-2.076096555,5
I-1,c1ccc2c(cccc2O)c1,-1.98,-2.076096555,5
A-4636,CCCCC(CC)C(O)=O,-2.012879387,-1.935439694,2
B-3747,CCCCC(CC)C(O)=O,-1.858,-1.935439694,2
A-4637,O=Cc1ccc2OCOc2c1,-2.030348127,-1.831374064,2
B-3870,O=Cc1ccc2OCOc2c1,-1.6324,-1.831374064,2
A-4639,OC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O,-2.178419855,-2.079209928,2
C-1927,OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)C(O)=O,-1.98,-2.079209928,2
A-4646,[Li+].[F-],-1.276265442,-1.292125636,3
A-4647,[Li+].[F-],-1.290101588,-1.292125636,3
A-4653,[Li+].[F-],-1.310009877,-1.292125636,3
A-4650,OC(=O)CN(CC(O)=O)CC(O)=O,-2.167405957,-1.338752979,2
B-798,OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101,-1.338752979,2
A-4651,Nc1ccccc1[N+]([O-])=O,-2.026332083,-1.272964935,4
A-4686,Nc1ccccc1[N+]([O-])=O,0.867472343,-1.272964935,4
B-4513,Nc1ccccc1[N+]([O-])=O,-1.973,-1.272964935,4
C-171,NC1=C(C=CC=C1)[N+]([O-])=O,-1.96,-1.272964935,4
A-4664,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,-2.279225735,-0.818816358,2
A-5339,CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,0.641593019,-0.818816358,2
A-4672,CC\C=C/CCOC(C)=O,-2.095988637,-2.10374472,2
A-4676,CC\C=C/CCOC(C)=O,-2.111500803,-2.10374472,2
A-4677,ClC=C(Cl)Cl,-2.077166322,-1.989055441,3
E-140,ClC=C(Cl)Cl,-1.96,-1.989055441,3
H-498,ClC=C(Cl)Cl,-1.93,-1.989055441,3
A-4693,COC(C)COC(C)CO,-2.170854065,-0.670827032,2
B-2786,COC(C)COC(C)CO,0.8292,-0.670827032,2
A-4696,CCC(C)Cl,-1.966465572,-2.002789147,3
A-4712,CCC(C)Cl,-2.001263871,-2.002789147,3
A-4723,CCC(C)Cl,-2.040637998,-2.002789147,3
A-4702,CC(=C)C(=O)OC(C)(C)C,-2.152893488,-2.411953328,3
A-4802,CC(=C)C(=O)OC(C)(C)C,-2.486375508,-2.411953328,3
A-4841,CC(=C)C(=O)OC(C)(C)C,-2.596590987,-2.411953328,3
A-4706,CCCCCCC(C)O,-2.12083746,-2.063867492,5
B-2056,CCCCCCC(C)O,-2.0355,-2.063867492,5
B-2213,CCCCCCC(C)O,-2.0075,-2.063867492,5
B-3804,CCCCCCC(C)O,-2.0655,-2.063867492,5
E-260,OC(CCCCCC)C,-2.09,-2.063867492,5
A-4707,CC(C)(C)c1ccccc1O,-2.189958914,-2.260779457,2
B-326,CC(C)(C)c1ccccc1O,-2.3316,-2.260779457,2
A-4715,CCCCC(CC)CO,-2.160471866,-2.180157289,3
D-1478,CCCCC(CC)CO,-2.27,-2.180157289,3
E-261,OCC(CCCC)CC,-2.11,-2.180157289,3
A-4721,CC(=O)CC(=O)Nc1ccccc1Cl,-2.376224162,-2.391380119,2
A-4724,CC(=O)CC(=O)Nc1ccccc1Cl,-2.406536077,-2.391380119,2
A-4728,CCCCC(CC)C=O,-2.20484885,-2.345861507,6
A-4742,CCCCC(CC)C=O,-2.262840797,-2.345861507,6
A-4806,CCCCC(CC)C=O,-2.454726323,-2.345861507,6
A-4827,CCCCC(CC)C=O,-2.505878845,-2.345861507,6
A-4834,CCCCC(CC)C=O,-2.51687423,-2.345861507,6
G-214,CCCCC(CC)C=O,-2.13,-2.345861507,6
A-4729,Cc1cc(O)cc(C)c1Cl,-2.291735049,-2.619084707,4
A-4856,Cc1cc(O)cc(C)c1Cl,-2.717703781,-2.619084707,4
B-323,Cc1cc(O)cc(C)c1Cl,-2.7969,-2.619084707,4
C-1129,CC1=C(Cl)C(=CC(=C1)O)C,-2.67,-2.619084707,4
A-4732,Nc1cccc2cccc(N)c12,-2.307122857,-2.299206174,3
A-4735,Nc1cccc2cccc(N)c12,-2.320695664,-2.299206174,3
B-977,Nc1cccc2cccc(N)c12,-2.2698,-2.299206174,3
A-4738,Nc1ccc(Cl)c(Cl)c1,-2.346243087,-2.561936747,4
A-4769,Nc1ccc(Cl)c(Cl)c1,-2.446137954,-2.561936747,4
A-5448,Nc1ccc(Cl)c(Cl)c1,-2.209565947,-2.561936747,4
B-4394,Nc1ccc(Cl)c(Cl)c1,-3.2458,-2.561936747,4
A-4739,CC(C)COC=C,-2.143366155,-1.833483078,2
B-575,CC(C)COC=C,-1.5236,-1.833483078,2
A-4740,[Pb++].[O-]c1c(cc(c([O-])c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.808391369,-2.881455387,2
A-4784,[Pb++].[O-]c1c(cc(c([O-])c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.954519405,-2.881455387,2
A-4752,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.745898377,-2.856822751,2
A-4836,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.967747126,-2.856822751,2
A-4758,CC(C)(C)c1ccc(O)cc1,-2.391400814,-2.402350407,2
B-3700,CC(C)(C)c1ccc(O)cc1,-2.4133,-2.402350407,2
A-4759,[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],-2.542498702,-2.742326688,3
A-4819,[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],-2.698845903,-2.742326688,3
A-4881,[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],-2.985635459,-2.742326688,3
A-4772,CC(C)COC(=O)C(C)=C,-2.397018633,-2.218009316,2
B-3886,CC(C)COC(=O)C(C)=C,-2.039,-2.218009316,2
A-4777,Cc1cccc(c1)[N+]([O-])=O,-2.409616555,-2.457659166,4
A-4794,Cc1cccc(c1)[N+]([O-])=O,-2.446076319,-2.457659166,4
A-4820,Cc1cccc(c1)[N+]([O-])=O,-2.514943789,-2.457659166,4
H-354,CC1=CC(=CC=C1)[N+](=O)[O-],-2.46,-2.457659166,4
A-4778,Oc1ccccc1c2ccccc2,-2.506711754,-2.446305877,2
B-3692,Oc1ccccc1c2ccccc2,-2.3859,-2.446305877,2
A-4788,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,-2.81214297,-3.088563955,2
A-4917,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,-3.364984939,-3.088563955,2
A-4792,CC(C)COC(=O)[C@H](C)Cl,-2.51754425,-2.545302914,2
A-4813,CC(C)COC(=O)[C@H](C)Cl,-2.573061578,-2.545302914,2
A-4793,ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl,-2.871074316,-4.021154584,2
A-5491,ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl,-5.171234853,-4.021154584,2
A-4797,CC(C)CCCCCC(=O)NCCCCCC(O)=O,-2.752370206,-2.761611909,2
A-5179,CC(C)CCCCCC(=O)NCCCCCC(O)=O,-2.770853612,-2.761611909,2
